,_id,name,followers,genres,popularity
1585,03r4iKL2g2442PT9n2UKsx,Beastie Boys,681978,"['alternative rock', 'classic rock', 'east coast hip hop', 'electronic', 'funk rock', 'gangster rap', 'hip hop', 'old school hip hop', 'rap', 'rock']",67
1586,4PoYwGOztIrPpBfRIlMSxP,Soil,62216,"['alternative metal', 'groove metal', 'industrial metal', 'industrial rock', 'melodic death metal', 'melodic metalcore', 'metalcore', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",52
1587,6BdSOHfQ6kMg0tbAFlXR1z,Nonpoint,74762,"['alternative metal', 'groove metal', 'industrial metal', 'latin metal', 'melodic metalcore', 'metalcore', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",53
1588,56dO9zeHKuU5Gvfc2kxHNw,Chevelle,343178,"['alternative metal', 'alternative rock', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'rock']",64
1589,5imUS9dQyCbAjUEJJ9QyWC,Powerman 5000,77643,"['alternative metal', 'funk metal', 'groove metal', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rap metal', 'rap rock']",49
1590,5S6hjAxgxjsLylsTtMIimO,Saliva,138296,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rap rock', 'wrestling']",60
1591,3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,251920,"['alternative metal', 'alternative rock', 'nu metal', 'pop punk', 'pop rock', 'post-grunge', 'rap metal', 'rap rock', 'rock']",61
1592,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,23079,"['indie poptimism', 'teen pop']",52
1593,1kDGbuxWknIKx4FlgWxiSp,Nothing but Thieves,139189,"['alt-indie rock', 'alternative pop rock', 'indie rock']",59
1594,6QrQ7OrISRYIfS5mtacaw2,Jaymes Young,134774,"['indie poptimism', 'indietronica', 'pop']",63
1595,6R664N4cEza3eORSqKSgO4,Colony House,44817,"['acoustic pop', 'folk-pop', 'indie pop', 'indie poptimism', 'indie rockism', 'indiecoustica', 'neo mellow', 'shimmer pop', 'stomp and holler']",55
1596,7xSEWLsywYbocdtt3xsQsU,Vinyl Theatre,35536,"['indie poptimism', 'indie rockism', 'indietronica']",47
1597,67Dg546QfThu4PuanvFD8y,Night Riots,23036,"['indie pop', 'indie poptimism', 'indie psych-rock', 'indie rockism', 'indietronica', 'shimmer pop']",54
1598,3LedjkHgJTjLJfDTM5YgmD,Pacific Air,30956,"['indie pop', 'indietronica', 'la indie', 'shimmer pop', 'shiver pop']",41
1599,1jNnM5dm7dzt16IocWCvJc,CRUISR,21441,"['indie pop', 'indie poptimism', 'indie psych-rock', 'indie rockism', 'indietronica', 'shimmer pop']",47
1600,6ZUjdwG0NvY6MT7vvmluhV,Young Rising Sons,34260,"['indie pop', 'indie poptimism', 'indie rockism', 'indietronica']",50
1601,5OgSr6wQteRu9jek5JvnDQ,Coasts,54153,"['alt-indie rock', 'indie anthem-folk', 'indie poptimism', 'indie rockism', 'indietronica', 'shimmer pop']",51
1602,6wdvERzX4CUCOXu6hSS95x,Natalia Kills,91460,"['candy pop', 'dance pop', 'europop', 'indie poptimism', 'pop', 'post-teen pop', 'strut']",53
1603,4ZIBrskTJWmkJUvM7uAu1o,Chiodos,93758,"['emo', 'metalcore', 'pop punk', 'post-hardcore', 'progressive post-hardcore', 'screamo']",50
1604,7t2C8WwLyKUKRe0LVh8zl9,blessthefall,197580,"['melodic metalcore', 'metalcore', 'pixie', 'post-screamo', 'rap metal', 'screamo']",53
1605,68tKVjVvcqUfKFFLr2j0Ek,Emarosa,87115,"['emo', 'metalcore', 'pixie', 'pop punk', 'post-hardcore', 'progressive post-hardcore', 'screamo']",54
1606,6dHr8Y0nPrnHiBOuJzuu8F,Isles & Glaciers,30831,"['metalcore', 'pixie', 'progressive post-hardcore', 'screamo']",38
1607,5r9uIJCoquVtEkCkvcn8Ez,Get Scared,151323,"['emo', 'metalcore', 'otacore', 'pixie', 'pop punk', 'post-screamo', 'screamo']",55
1608,2HSp2S2KwxKE7sASl6bMR9,A Skylit Drive,99224,"['metalcore', 'pixie', 'pop emo', 'post-screamo', 'screamo']",50
1609,4tususHNaR68xdgLstlGBA,Of Mice & Men,491709,"['alternative metal', 'emo', 'metalcore', 'pixie', 'pop punk', 'post-screamo', 'rap metal', 'screamo']",61
1610,2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,551428,"['metalcore', 'pixie', 'pop punk', 'rap metal', 'screamo']",67
1611,6guC9FqvlVboSKTI77NG2k,Dance Gavin Dance,126741,"['emo', 'metalcore', 'pixie', 'pop punk', 'progressive post-hardcore', 'screamo']",63
1612,6O7MpKrY91vlCd4Osi6XKs,Black Veil Brides,700249,"['alternative metal', 'emo', 'metalcore', 'pixie', 'pop punk', 'post-grunge', 'rap metal', 'screamo']",62
1613,7cNNNhdJDrt3vgQjwSavNf,Memphis May Fire,260464,"['metalcore', 'pixie', 'pop punk', 'post-screamo', 'rap metal', 'screamo']",57
1614,1fnDlUNi67FQtHHqBl4Yfg,Alesana,143921,"['emo', 'metalcore', 'pixie', 'pop punk', 'post-hardcore', 'screamo']",51
1615,6XjXff8FNS5CqpF8dVAtoo,Destroy Rebuild Until God Shows,53175,"['metalcore', 'pixie', 'pop emo', 'post-screamo', 'progressive post-hardcore', 'screamo']",42
1616,3iCJOi5YKh247eutgCyLFe,I See Stars,135155,"['emo', 'metalcore', 'nintendocore', 'pixie', 'pop punk', 'post-screamo', 'screamo']",58
1617,1CF8aEN939swnuIZGFI7Hk,The Word Alive,99558,"['melodic metalcore', 'metalcore', 'pixie', 'post-screamo', 'rap metal', 'screamo']",53
1618,52qKfVcIV4GS8A8Vay2xtt,Ice Nine Kills,69425,"['metalcore', 'pixie', 'pop punk', 'post-screamo', 'screamo']",54
1619,1caBfBEapzw8z2Qz9q0OaQ,Asking Alexandria,600259,"['alternative metal', 'melodic metalcore', 'metalcore', 'pixie', 'pop punk', 'rap metal', 'screamo']",65
1620,6qO6LhD6FuXK5e2PtfAIMz,We Came As Romans,258348,"['emo', 'melodic metalcore', 'metalcore', 'pixie', 'pop punk', 'post-screamo', 'rap metal', 'screamo']",58
1621,1IpSmgcN9F3KNa7j9JtAE4,Every Avenue,57789,"['alternative pop rock', 'emo', 'neo mellow', 'pixie', 'pop emo', 'pop punk']",47
1622,1BSXtdFlVDUOS6g1T3tmME,We Are The In Crowd,99726,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",48
1623,5fyHpJg1xW8OZqPyzmQv2C,Hit The Lights,32642,"['alternative emo', 'anthem emo', 'emo', 'pixie', 'pop emo', 'pop punk', 'screamo']",46
1624,6wQMF27xWhSyJFnO9L5mQk,Cartel,56718,"['dreamo', 'emo', 'pixie', 'pop emo', 'pop punk', 'pop rock']",49
1625,0abIHznUj0oKhDB29cpBZ9,Go Radio,71420,"['emo', 'pixie', 'pop emo', 'pop punk', 'pop rock', 'punk christmas', 'screamo']",49
1626,6we2CCxymhh4v30lZRhhpa,Hey Monday,55120,"['alternative pop rock', 'candy pop', 'emo', 'pixie', 'pop emo', 'pop punk', 'post-teen pop', 'punk christmas']",41
1627,5pjCYG6hPLBO3y4swxu3dh,Tonight Alive,169106,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk', 'screamo']",55
1628,126FigDBtqwS2YsOYMTPQe,Hawthorne Heights,87427,"['alternative metal', 'emo', 'metalcore', 'pixie', 'pop emo', 'pop punk', 'post-grunge', 'post-hardcore', 'screamo']",52
1629,591yCCsZCLXvaJ0Rg38vLZ,Senses Fail,113992,"['emo', 'metalcore', 'pop punk', 'post-grunge', 'post-hardcore', 'screamo']",56
1630,4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,903425,"['metalcore', 'pixie', 'pop punk', 'screamo']",71
1631,19I4tYiChJoxEO5EuviXpz,AFI,236206,"['alternative metal', 'emo', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'screamo', 'skate punk']",63
1632,00YTqRClk82aMchQQpYMd5,Our Last Night,210893,"['emo', 'metalcore', 'pixie', 'pop punk', 'post-screamo', 'rap metal', 'screamo']",63
1633,7AzzsLSrHV9darZnK3RSDN,"Woe, Is Me",100953,"['metalcore', 'pixie', 'post-screamo', 'screamo']",48
1634,2vKiJjsgjgqIECUyYeIVvO,Crown The Empire,228969,"['metalcore', 'pixie', 'pop punk', 'post-post-hardcore', 'post-screamo', 'punk christmas', 'screamo']",59
1635,3zRstk92RGCVDyslSySNsm,Issues,177821,"['metalcore', 'pixie', 'pop punk', 'post-screamo', 'screamo']",58
1636,2XziUthG3Ug3eiWuE5KRsp,Too Close To Touch,23235,"['anthem emo', 'pixie', 'post-screamo', 'progressive post-hardcore', 'screamo']",49
1637,2PWXHVDEtObSmUrNhfPRav,With Confidence,37434,"['anthem emo', 'pixie', 'pop emo', 'pop punk']",53
1638,7IEyUxk8jyEVz9Zm9H8bfg,New Years Day,75218,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk', 'post-screamo', 'screamo']",45
1639,0u3d5PM2FuEuG5QuUdt8mT,Hands Like Houses,101937,"['metalcore', 'pixie', 'post-screamo', 'progressive post-hardcore', 'screamo']",55
1640,2TM0qnbJH4QPhGMCdPt7fH,Neck Deep,194097,"['alternative emo', 'anthem emo', 'emo', 'pixie', 'pop punk', 'screamo']",62
1641,6vwjIs0tbIiseJMR3pqwiL,Beartooth,177622,"['columbus ohio indie', 'emo', 'metalcore', 'pixie', 'pop punk', 'post-screamo', 'rap metal', 'screamo']",64
1642,6yhD1KjhLxIETFF7vIRf8B,Against The Current,167303,"['pixie', 'pop emo', 'pop punk', 'post-teen pop', 'viral pop']",56
1643,429v4ypVJLyIyC4hKea0KN,VersaEmerge,26140,"['candy pop', 'pop emo', 'pop punk', 'punk christmas', 'screamo']",36
1644,5ACBALsFxT5Ab3gVe8yyPs,letlive.,52059,"['alternative emo', 'metalcore', 'pixie', 'pop punk', 'post-hardcore', 'progressive post-hardcore', 'screamo']",46
1645,4Cjsh7anKDaMnQ3YHB1Xwq,Panama Wedding,25279,"['indie pop', 'indie poptimism', 'indie psych-rock', 'indie rockism', 'indietronica', 'shimmer pop']",46
1646,4Om4kO491KUeVkwTLiVQq3,Dresses,25498,"['indie pop', 'indie poptimism', 'indie rockism', 'indietronica', 'shimmer pop']",49
1647,1Xqfa9sfJ094hHdEVS1C6t,Hunter Hunted,16717,"['indie poptimism', 'indie rockism', 'indietronica', 'la indie', 'shimmer pop']",42
1648,1eIoJGCu3rShrRm2wfOhN8,Saint Raymond,41912,"['alt-indie rock', 'indie anthem-folk', 'indie folk', 'indie poptimism', 'indie rockism', 'indietronica']",49
1649,4wo1267SJuUfHgasdlfNfc,The Raconteurs,220015,"['alternative rock', 'blues-rock', 'classic rock', 'garage rock', 'indie rock', 'modern blues', 'neo-psychedelic', 'post-grunge', 'rock']",58
1650,7mnBLXK823vNxN3UWB7Gfz,The Black Keys,1994653,"['alternative rock', 'blues-rock', 'classic rock', 'folk-pop', 'garage rock', 'indie pop', 'indie rock', 'modern blues', 'punk blues', 'rock']",73
1651,1ctkBmvz80MGyi72Ix055S,Alex Turner,149636,"['alt-indie rock', 'garage rock', 'indie folk', 'indie rock']",54
1652,4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,302277,"['alternative rock', 'folk-pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'indietronica', 'neo-psychedelic', 'shimmer pop', 'stomp and holler']",67
1653,1yAwtBaoHLEDWAnWR87hBT,Modest Mouse,559635,"['alternative rock', 'blues-rock', 'folk-pop', 'garage rock', 'indie folk', 'indie pop', 'indie rock', 'lo-fi', 'neo-psychedelic', 'noise pop', 'pop rock', 'stomp and holler']",67
1654,2Z7UcsdweVlRbAk5wH5fsf,The Last Shadow Puppets,269118,"['alt-indie rock', 'britpop', 'garage rock', 'indie rock', 'indietronica', 'new rave', 'rock', 'sheffield indie']",60
1655,6QyO41KctzGc70mVaVnXQO,CLC,36333,"['dance pop', 'k-pop', 'korean pop']",53
1656,2019zR22qK2RBvCqtudBaI,OH MY GIRL,36559,"['dance pop', 'k-pop', 'korean pop']",50
1657,5qRSs6mvI17zrkJpOHkCoM,iKON,130615,"['dance pop', 'k-pop', 'korean pop']",52
1658,7dkDCTVzTq43IpyrF5UgRD,Ikon,2223,[],17
1659,2MY1GcYSTw3QH2C1Umzsq0,SONAMOO,9629,"['dance pop', 'k-pop', 'korean pop']",35
1660,3rC2q45kAmfLOAvrExJIXn,JJCC,9206,['k-pop'],23
1661,4cJ99wTjC60pXcfyISL9fa,APRIL,5669,"['dance pop', 'k-pop', 'korean pop', 'polish punk']",34
1662,3RkN2CENR9zgHLKn2H3hcI,SNUPER,5772,"['k-pop', 'korean pop']",26
1663,7AKHnZVqwXYuUwWJ8UGL5q,Girls' Generation-TTS,56987,"['dance pop', 'k-pop', 'korean pop']",42
1664,7n2Ycct7Beij7Dj7meI4X0,TWICE,46722,"['dance pop', 'k-pop']",49
1665,1Q8ON7PhIGhFtgbfzx13CK,MYNAME,7255,"['dance pop', 'k-pop', 'korean pop']",27
1666,3sxWOFw4MSN54SIQ8np6iG,B1A4,77415,"['dance pop', 'k-pop', 'korean pop']",48
1667,3EfnKIG9827OXkcQQT7HEI,SUPER JUNIOR-D&E,28985,"['dance pop', 'k-pop', 'korean pop']",38
1668,2GB76Lm833jVI5kLvKEB7Z,U-KISS,47969,"['dance pop', 'k-pop', 'korean pop']",39
1669,0iLbcXKdKfMdqllxqSUhPn,Boys Republic,21470,"['dance pop', 'k-pop', 'korean pop']",38
1670,2uWcrwgWmZcQc3IPBs3tfU,Apink,96456,"['dance pop', 'k-pop', 'korean pop']",52
1671,0h7XZWgoxlY49uSUj7MVRY,gugudan,13360,"['dance pop', 'k-pop', 'korean pop']",48
1672,03Ejz4OkKzGnTRKZE3KwRN,Toppdogg,29044,"['dance pop', 'k-pop', 'korean pop']",43
1673,1HiZjIv6iLp9cs5vX0AJKo,BESTie,7802,"['dance pop', 'k-pop']",33
1674,6uRyNreOHUvWPNGnKfIo27,SECHSKIES,6182,"['k-pop', 'korean pop']",39
1675,13rF01aOogvnkuQXOlgTW8,TAEMIN,88622,"['dance pop', 'k-pop', 'korean pop']",49
1676,3Lz3vEN23Fw0hIelrYEzUD,EXO-CBX,58878,"['dance pop', 'k-pop', 'korean pop']",52
1677,5xKVZmAj8EnT9X9Acz1Qvv,Cross Gene,18462,"['dance pop', 'k-pop', 'korean pop']",37
1678,5HBeCjZkFtwfLYD7X3kLwi,C-Clown,12413,"['dance pop', 'k-pop', 'korean pop']",28
1679,1iQfn1B8V25iQoolQakyAZ,NU'EST,44624,"['dance pop', 'k-pop', 'korean pop']",43
1680,14Crgqr0bcwGyyxXSkj01S,VIXX LR,24820,"['dance pop', 'k-pop', 'korean pop']",38
1681,1xs6WFotNQSXweo0GXrS0O,EXID,121229,"['dance pop', 'k-pop', 'korean pop']",56
1682,3offPqpKAKmpQkIdWnjzkc,Teen Top,26058,"['dance pop', 'k-pop', 'korean pop']",41
1683,1Pr9gT0veB2tgcisQeIGoC,Beast,116760,"['dance pop', 'k-hop', 'k-pop', 'korean pop']",50
1684,0jVvkFPa6YbFXQ3Qmhita0,Shinhwa,26256,"['boy band', 'dance pop', 'k-pop', 'korean pop']",41
1685,3g34PW5oNmDBxMVUTzx2XK,Lovelyz,27251,"['dance pop', 'k-pop', 'korean pop']",45
1686,0ODX6aegsZkBmBeMA5qqwi,Crayon Pop,20435,"['dance pop', 'k-pop', 'world christmas']",41
1687,6hhqsQZhtp9hfaZhSd0VSD,WJSN,21798,"['dance pop', 'k-pop', 'korean pop']",46
1688,13kJgvU22LHMsJtGWLmx7W,Girl's Day,71235,"['dance pop', 'k-pop', 'korean pop']",52
1689,2YtvgEYiTH6jh7n2UmUdXX,never young beach,5411,"['j-dance', 'j-rock', 'japanese city pop']",32
1690,7Fe3dLE6J8tAl2pe5YLBrU,스피드,6554,"['k-pop', 'korean pop']",28
1691,7LOmc7gyMVMOWF8qwEdn2X,SF9,35946,"['dance pop', 'k-pop', 'korean pop']",46
1692,1sSdeMLtQYafYh0RxMtVQd,Madtown,15938,"['k-pop', 'korean pop']",35
1693,5lvNsrcLos9vZpLQCJk4YK,Spica,11403,"['dance pop', 'k-pop', 'korean pop']",31
1694,0ZHbYuRbvC4tWW0iOdybwi,XIA,12480,"['dance pop', 'k-pop', 'korean pop']",40
1695,3IVjXrnR0npv1LY24kQSzd,FIESTAR,11263,"['dance pop', 'k-pop', 'korean pop']",37
1696,6wG0oxTnYjwcjpdK3YRtR1,INFINITE H,20366,['k-pop'],21
1697,2e1BfvFILUcz88W6cjjcNM,FINAL FRASH,527,[],15
1698,4rd1Y6xwbSKlc3drVJZkrX,더 씨야,131,['k-pop'],14
1699,2wTLheTmMcFCA4hdY8hZJP,SISTAR,61490,"['dance pop', 'k-pop', 'korean pop']",54
1700,6VAphrHp0Oc88qg9BDaH9D,PRISTIN,14614,"['dance pop', 'k-pop', 'korean pop']",52
1701,2JhAlkmukNvarUpGhTFXUQ,K.A.R.D,81877,"['dance pop', 'k-pop']",59
1702,14f1WN9TUDVBK4sHUStmLG,MBLAQ,27115,"['dance pop', 'k-pop', 'korean pop']",29
1703,1R5iQMzT9jP5DIzVGPmWy6,I.B.I,2472,[],22
1704,5zx2slDKDXNn1e6779RzPd,크나큰,20705,"['dance pop', 'k-pop', 'korean pop']",38
1705,6gzXCdfYfFe5XKhPKkYqxV,Super Junior,209911,"['boy band', 'dance pop', 'k-pop', 'korean pop']",55
1706,3wRA5UYoo08BBKJnzyKkpF,f(x),164363,"['dance pop', 'k-hop', 'k-pop', 'korean pop']",54
1707,2QHTtUsN6Q13w3QHdfRqsK,Orange Caramel,40431,"['dance pop', 'k-pop']",41
1708,6tHO8Gy4NgZQlV1bEx8Th5,SUSIE LOVE,253,[],0
1709,5TnQc2N1iKlFjYD7CPGvFc,Day6,10715,"['k-pop', 'korean pop']",29
1710,4pz4uzOMpJQyV8UTsDy4H8,아스트로,49751,"['dance pop', 'k-pop', 'korean pop']",47
1711,1gBUSTR3TyDdTVFIaQnc02,NCT DREAM,49248,"['k-pop', 'korean pop']",49
1712,6KhH771vq2X2Aom91nNzpZ,FTISLAND,41863,"['dance pop', 'k-indie', 'k-pop', 'korean pop']",44
1713,6nVMMEywS5Y4tsHPKx1nIo,TVXQ!,45970,"['boy band', 'dance pop', 'j-pop', 'k-hop', 'k-pop', 'korean pop', 'world christmas']",41
1714,30b9WulBM8sFuBo17nNq9c,G-DRAGON,248941,"['dance pop', 'k-hop', 'k-pop', 'korean pop']",56
1715,6cdC1cwqh3eJAXaxXJt2jv,4Minute,166833,"['dance pop', 'k-pop', 'korean pop']",52
1716,6sNZv2iaHAw7bAP2ZtKhvO,BIGFLO,4093,['k-pop'],14
1717,295glUeBYb1uqpNrSeYs1d,HALO,2987,[],18
1718,1R52cwGf75yTf7I3Q0Irf8,T-ara,83613,"['dance pop', 'k-pop', 'korean pop']",49
1719,503DjcVO5Ku1NgLPhVuNg7,Secret,8154,"['classic russian rock', 'dance pop', 'k-pop']",33
1720,2l6Z31DakUv5Gl9yQPbLEl,Foxx,16874,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",34
1721,1grI9x4Uzos1Asx8JmRW6T,Lil Keke,42477,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",50
1722,6tBnRI3ubWYclKSbGvGtKd,Soulja Slim,28796,"['bounce', 'crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'southern hip hop', 'trap music']",47
1723,4135eJjHCRw5SuVzLfzR0x,C-Murder,44228,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'pop rap', 'southern hip hop', 'trap music', 'wrestling']",48
1724,6B16XZWuJ9VERn7pXxCIda,8Ball,40701,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",51
1725,3hcs9uc56yIGFCSy9leWe7,Lil Durk,268463,"['deep pop r&b', 'deep trap', 'deep underground hip hop', 'drill', 'dwn trap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",66
1726,0W6Vi3JrMz1BtEOUqG2mcG,Don Trip,27909,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'rap', 'southern hip hop', 'trap music']",54
1727,4cmA2QDPdzh8W2ytpyUGes,Young Scooter,46352,"['crunk', 'deep southern trap', 'deep trap', 'drill', 'gangster rap', 'rap', 'southern hip hop', 'trap music']",60
1728,1bPxKZtCdjB1aj1csBJpdS,Lil Reese,45044,"['deep trap', 'drill', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",53
1729,6I9TgZbapKRXsunA05fiPl,Fredo Santana,59369,"['deep trap', 'drill', 'dwn trap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",49
1730,4uSN8Y3kgFNVULUWsZEAVW,Lil Bibby,112397,"['deep southern trap', 'deep trap', 'drill', 'dwn trap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",57
1731,1j9teSUrqJuPSWtXmgpbO3,Slim Dunkin,5926,"['crunk', 'deep trap', 'rap', 'southern hip hop', 'trap music']",34
1732,3QS5OisLRkIwveOpaRwMUt,OJ Da Juice,4364,"['deep trap', 'trap music']",9
1733,2PACq2ZcgnzS5MrVTbcm09,Jody Breeze,10920,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",36
1734,5y6YQ9O43IUTFIlZs4BeWi,Frenchie,2717,"['deep trap', 'trap music']",30
1735,3RYoN2Xx4WF2DcHXYYm6zn,Wooh Da Kid,4022,"['crunk', 'deep southern trap', 'deep trap', 'southern hip hop', 'trap music']",40
1736,74dMZMvy8P27oPqnprnvBb,Montana of 300,143416,"['deep underground hip hop', 'drill', 'dwn trap', 'rap', 'southern hip hop', 'trap music']",61
1737,5L0n62BVUljSzKMLyMaFHR,Young Chop,17341,"['deep southern trap', 'deep trap', 'drill', 'dwn trap', 'trap music', 'underground hip hop', 'west coast trap']",41
1738,7yd1ITel4z3jXwEFinWmGN,King Louie,32283,"['deep trap', 'drill', 'garage punk blues', 'trap music', 'underground hip hop']",45
1739,5QdEbQJ3ylBnc3gsIASAT5,G Herbo,140600,"['deep pop r&b', 'deep trap', 'drill', 'dwn trap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",62
1740,1SncSgYiDk2kCBBaXIYcwd,Fat Trel,25645,"['deep southern trap', 'deep trap', 'dwn trap', 'southern hip hop', 'trap music', 'underground hip hop']",46
1741,6Qh1Y03A2wCR2RjfJmBD6J,SD,12683,"['deep trap', 'trap music', 'underground hip hop']",41
1742,0iEtIxbK0KxaSlF7G42ZOp,Metro Boomin,82878,"['rap', 'southern hip hop', 'trap music']",75
1743,655963AgkTZeYUvCyodCIL,Sonny Digital,16804,"['deep trap', 'deep underground hip hop', 'dwn trap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",55
1744,0YinUQ50QDB7ZxSCLyQ40k,DJ Mustard,143467,"['dwn trap', 'hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music']",73
1745,26s8LSolLfCIY88ysQbIuT,Three 6 Mafia,195168,"['crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",59
1746,21O7WwRkik43ErKppxDKJq,Lil Wyte,65207,"['crunk', 'dirty south rap', 'gangster rap', 'memphis hip hop', 'pop rap', 'rap', 'redneck', 'southern hip hop', 'trap music']",52
1747,3QnIBUOS4mUzs67rZ8r4c9,Lil Phat,14547,"['crunk', 'deep southern trap', 'deep trap', 'dirty south rap', 'gangster rap', 'southern hip hop', 'trap music']",42
1748,5kf5KPLB7nXG4xYdI1QXoa,Scotty Atl,4390,"['deep southern trap', 'deep trap', 'deep underground hip hop', 'trap music', 'underground hip hop', 'west coast trap']",42
1749,1gPhS1zisyXr5dHTYZyiMe,Kevin Gates,998259,"['deep southern trap', 'dwn trap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",77
1750,6MrdwyCIKbpXmTKQBlG3uq,Z-Ro,114131,"['crunk', 'deep southern trap', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",60
1751,4AllEJE7mVkhhyUV6DjqPz,D4L,28473,"['crunk', 'dirty south rap', 'gangster rap', 'pop rap', 'rap', 'southern hip hop', 'trap music']",46
1752,43eAoOm70bzBUNs4JKP5nE,Ashton Shepherd,10515,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",30
1753,2qFe0FyUMK8XXoyOsfYJr2,SHeDAISY,27917,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road', 'pop christmas']",36
1754,5sXhYkm9PpLn5R70U2T6Ba,Julie Roberts,17242,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road']",36
1755,6sQVeggRv1AhrMzuCjhCZe,Jamie O'Neal,10384,"['contemporary country', 'country', 'country christmas', 'country dawn', 'country road']",34
1756,5rNhVm2CnqiO5Lv4Dt2lck,Jessica Andrews,10314,"['contemporary country', 'country', 'country dawn', 'country road']",35
1757,2uB5sjjJwj4kB6TrRGLYJO,Mindy McCready,20317,"['contemporary country', 'country', 'country dawn']",33
1758,3uBMhKEXqr2UtRlx7Jn9LL,Sunny Sweeney,14390,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock', 'outlaw country', 'texas country']",41
1759,2d3VHzlOEwXvmBdS4pzOPL,LeAnn Rimes,106371,"['contemporary country', 'country', 'country christmas', 'country dawn', 'dance pop', 'pop christmas', 'pop rock']",59
1760,1aSIXmBKKrEVIbGLwhedIe,Chely Wright,12123,"['contemporary country', 'country', 'country christmas', 'country dawn']",36
1761,6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,164208,"['contemporary country', 'country', 'country christmas', 'country road', 'modern country rock', 'pop christmas', 'redneck']",54
1762,7ahuvq1mbb4idwG1iJbSFG,Cassadee Pope,74698,"['contemporary country', 'country', 'pop emo', 'post-teen pop', 'viral pop']",58
1763,1Tdrtr2WwDDde01GJllidM,Trick Pony,12270,"['contemporary country', 'country', 'country dawn', 'country road']",30
1764,1efrXlPhLKv7PvgUxVcqIS,Emerson Drive,19602,"['canadian country', 'contemporary country', 'country', 'country road', 'lift kit', 'modern country rock']",41
1765,1OEqn1sz93LEk4xqzq4tBe,the JaneDear girls,8696,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",29
1766,6KAwb5D0KanI575XxOucMt,Edens Edge,21371,"['contemporary country', 'country christmas', 'country dawn', 'country road', 'modern country rock']",31
1767,4AgQTHagFdBq8VL791lSXz,Keith Anderson,26446,"['contemporary country', 'country', 'country christmas', 'country road', 'lift kit', 'modern country rock', 'redneck']",46
1768,7bcbShaqKdcyjnmv4Ix8j6,St. Vincent,255780,"['alternative dance', 'alternative rock', 'anti-folk', 'chamber pop', 'chillwave', 'dream pop', 'escape room', 'etherpop', 'folk-pop', 'freak folk', 'indie folk', 'indie pop', 'indie r&b', 'indie rock', 'indietronica', 'lo-fi', 'metropopolis', 'neo-psychedelic', 'new rave', 'noise pop', 'pop', 'pop rock', 'shimmer pop', 'singer-songwriter', 'synthpop']",55
1769,7w0qj2HiAPIeUcoPogvOZ6,Rachael Yamagata,50896,"['acoustic pop', 'folk christmas', 'folk-pop', 'lilith', 'neo mellow', 'pop christmas']",45
